NAME	TITLE	SCORE	
BTF3L4		-0.0019183378	
DNASE1L2		-0.0019221475	
HPF1		-0.0019325739	
SOS1		-0.0019350137	
SLC22A13		-0.0019449455	
PSME3		-0.0019449646	
YTHDF3		-0.0019488583	
SNORD15A		-0.0019505959	
POFUT2		-0.0019535737	
RCOR2		-0.0019707906	
RAE1		-0.0019714725	
ETF1		-0.0019747838	
GPBP1L1		-0.0019763233	
SLC8B1		-0.0019896727	
CEP104		-0.0019897034	
C12orf50		-0.0019960268	
CLEC4C		-0.0019974546	
TMEM107		-0.0019984834	
ZNHIT3		-0.0019993784	
TYRO3		-0.002000338	
UNK		-0.0020042697	
MARCH3		-0.0020049445	
KRT33B		-0.002006826	
TRNT1		-0.0020108146	
ITGA6		-0.0020130507	
GCNT7		-0.002021903	
PARP10		-0.0020298485	
GAD1		-0.0020362614	
SRRM2-AS1		-0.0020515055	
NEB		-0.0020533921	
MTHFR		-0.002074072	
ATP6AP2		-0.002075977	
ZNF286B		-0.0020793162	
MCMDC2		-0.0020984174	
CDIPT		-0.0021000043	
HP1BP3		-0.0021005347	
NENF		-0.0021097714	
GSK3A		-0.0021248742	
DYNC2H1		-0.0021279512	
MRPL41		-0.0021319669	
NKRF		-0.002136969	
DGKG		-0.0021446287	
IRF6		-0.0021479456	
ZNRF2P1		-0.002154676	
SYT14P1		-0.0021661334	
ZNF326		-0.0021798164	
SUMO1P3		-0.0021812993	
SS18		-0.0021866949	
SNORA67		-0.0021958898	
DVL3		-0.002199229	
ABCF3		-0.0022133028	
OSCP1		-0.0022246724	
EQTN		-0.0022347854	
EIF3H		-0.0022369325	
SLC35F3		-0.0022416199	
GATAD2B		-0.0022485284	
LHFPL1		-0.0022554514	
SMOX		-0.002257248	
COL18A1-AS1		-0.0022645183	
TRAPPC10		-0.0022882086	
SLC9C2		-0.0022911706	
RBM22		-0.0022934603	
C6orf120		-0.002306869	
TSPY26P		-0.002322473	
COPS3		-0.0023229737	
WRB		-0.0023321044	
MORF4L2		-0.0023397075	
G3BP1		-0.0023473194	
SLC9A8		-0.0023522896	
HOXA13		-0.0023617563	
EFNB2		-0.002385251	
SART3		-0.0024085236	
FTH1P3		-0.0024168866	
UTP11L		-0.00242448	
FBXO34		-0.0024279128	
IPO4		-0.002430842	
TUBA4B		-0.0024440177	
ADGRG6		-0.0024646467	
CCDC54		-0.0024690346	
TREX2		-0.0024814764	
SAGE1		-0.002491133	
DNAJC18		-0.0025141477	
RRAS		-0.0025160701	
EMC9		-0.0025193945	
HUS1		-0.0025202523	
LARS		-0.0025329513	
TBX20		-0.0025398617	
CBR1		-0.0025510166	
ANAPC5		-0.0025574523	
PLPPR2		-0.0025644584	
SBSN		-0.0025750312	
SERPINA12		-0.0025762012	
WFDC5		-0.002581142	
TH		-0.0025864374	
LHFPL2		-0.002599661	
RCC2		-0.002618368	
ZNF146		-0.0026217017	
MXD3		-0.0026221178	
SETDB1		-0.002631284	
CNP		-0.0026396876	
TOMM70A		-0.0026468406	
ZFP37		-0.0026594144	
METTL7B		-0.0026616962	
RAB36		-0.0026728737	
C9orf106		-0.0026761824	
SLC25A21		-0.002684309	
MAPKAPK5		-0.0026880023	
GUSBP4		-0.0027058525	
NDRG3		-0.0027080933	
PTP4A2		-0.0027081992	
PAOX		-0.0027107564	
TJP2		-0.0027123566	
FCGRT		-0.002717926	
WDFY2		-0.002720994	
CD320		-0.0027214594	
ZMYND11		-0.0027329393	
SNHG15		-0.002734946	
LINC00635		-0.002738212	
ZNF235		-0.002738639	
SELENOH		-0.0027476267	
PTPRO		-0.0027531818	
SDHAF2		-0.0027549323	
PAFAH1B1		-0.002756193	
CTTNBP2NL		-0.002793452	
GALR3		-0.0028078516	
PDXDC1		-0.0028159495	
METTL15		-0.0028214185	
ZNF267		-0.0028358814	
HMX3		-0.0028408414	
H3F3AP5		-0.0028519717	
OVCH1		-0.002859745	
C21orf91		-0.002864841	
TOB2P1		-0.0028666442	
ARL2BP		-0.0028666654	
SRXN1		-0.0028687438	
KLF15		-0.0028731718	
KLHL8		-0.0029040556	
XRCC6P5		-0.0029205137	
CES1P1		-0.0029305818	
ZNF836		-0.0029362473	
EFCAB11		-0.0029441083	
UGP2		-0.002955779	
KLHDC4		-0.0029593306	
EIF2B4		-0.0029644705	
RAB1A		-0.0029651613	
MRGPRX4		-0.0029787403	
APOH		-0.0029795843	
TBCB		-0.0029828849	
UBAP2L		-0.0029833536	
OSBPL5		-0.0030056445	
KICS2		-0.0030064543	
ATP6V1E1		-0.003012219	
CSTF1		-0.003026813	
FOLH1		-0.003030409	
USP48		-0.0030309402	
EXOSC5		-0.0030406178	
ZNF189		-0.0030500242	
ZNF69		-0.0030518456	
CDCP1		-0.0030711335	
NIN		-0.0030924436	
FCER1A		-0.0031105557	
CCDC22		-0.0031189672	
CEP41		-0.0031212703	
SNX27		-0.003126404	
ASB15		-0.003127669	
PHF3		-0.0031434016	
HACD3		-0.0031458822	
SSX3		-0.0031549975	
VMP1		-0.0031639282	
RAG1		-0.0031673657	
PHF20L1		-0.003172844	
ARHGEF18		-0.0031748628	
GBF1		-0.003177121	
BCL9		-0.0031853642	
FAM175B		-0.0031856338	
CYHR1		-0.003187887	
YIPF1		-0.0031889626	
GC		-0.003191345	
NUCKS1		-0.0032033445	
MFAP3		-0.003208792	
ZC3HC1		-0.0032130706	
EFNA4		-0.0032287573	
TBRG4		-0.003231179	
SLC1A6		-0.0032340044	
FMO9P		-0.0032521468	
C1orf109		-0.0032534301	
RAP1B		-0.00325499	
SPR		-0.0032708978	
MRPS24		-0.0033010116	
SPTLC2		-0.0033110275	
PGBD3		-0.003311528	
MTF2		-0.0033167135	
ZDHHC6		-0.003318012	
PCDHGA1		-0.0033183484	
USP44		-0.0033226546	
HIST1H3F		-0.0033287469	
PPP1R26		-0.0033407991	
NOL6		-0.0033443682	
FOXB1		-0.0033475219	
ITGB3BP		-0.003350837	
TLX1		-0.0033635222	
CEL		-0.003380663	
AMBRA1		-0.003413234	
NTN4		-0.0034138586	
FNDC3B		-0.0034165147	
URB1-AS1		-0.0034231455	
HIST1H2BB		-0.0034250994	
SIX3		-0.0034386101	
DDX50		-0.0034487336	
ORC5		-0.003455617	
ZNF280B		-0.0034648695	
PRMT7		-0.0034769077	
CD200R1L		-0.003479061	
SLC9A5		-0.0034791492	
VPRBP		-0.0034883665	
MS4A8		-0.0034912885	
TMED2		-0.0035070213	
PIGM		-0.003531509	
ATP5G1		-0.0035429248	
RINT1		-0.0035852825	
UBR4		-0.003586937	
BAP1		-0.0035878373	
LOC100134868		-0.0035988532	
TECTA		-0.003601059	
PPID		-0.0036110994	
MRS2P2		-0.003619585	
FBXO39		-0.0036496378	
MTA3		-0.0036535552	
PRPF31		-0.003660343	
TCEANC2		-0.0036621438	
TREM1		-0.0036625748	
SNORA52		-0.0036698552	
CERS3		-0.0036703784	
LMOD2		-0.0036923124	
LDHD		-0.003692855	
ISPD		-0.0036956891	
CMTM1		-0.0037172956	
RAB2A		-0.0037281755	
CCNT1		-0.0037390173	
SLC9C1		-0.003745575	
LPGAT1		-0.003769318	
SCO2		-0.0037793354	
MIR924HG		-0.003787418	
PCARE		-0.0037918438	
MAPK1IP1L		-0.003795006	
ZNF358		-0.0037956052	
JUND		-0.0038148412	
ARGFX		-0.00381555	
CDYL		-0.0038251446	
VCPIP1		-0.0038280361	
HIST1H1A		-0.0038281227	
ZDHHC11		-0.0038448386	
TJAP1		-0.0038551441	
TMEM14EP		-0.0038674078	
ZNF845		-0.0038847078	
APOBEC3A		-0.003888856	
ENTPD2		-0.0039430605	
HIRIP3		-0.0039598737	
CARD10		-0.003962813	
GPATCH1		-0.0039717397	
SERTAD1		-0.0039772335	
ZDHHC4		-0.0039799465	
COX6C		-0.0040073567	
CTSA		-0.0040090485	
RPP38		-0.0040182592	
CYC1		-0.0040286756	
SPATA46		-0.004067311	
DOCK8-AS1		-0.0040843734	
CHRNA5		-0.004085302	
GFM1		-0.0040956256	
ZFR		-0.004095708	
LAMP1		-0.004096566	
GAR1		-0.004109896	
ARL15		-0.0041121608	
CUTA		-0.004119317	
DICER1-AS1		-0.0041226214	
VSIG10L		-0.004122745	
OR5K1		-0.004135442	
RETN		-0.0041405195	
ANKRD7		-0.0041578277	
PPP1R21		-0.004163506	
C5orf51		-0.0041879495	
TNR		-0.0042006983	
TCF7L2		-0.004201153	
PCDH1		-0.0042215004	
C1orf198		-0.004222328	
CHCHD1		-0.004236383	
KCNQ2		-0.00424086	
ENO1		-0.0042460025	
NKAPP1		-0.0042499187	
RALGPS2		-0.0042515094	
PDCD2L		-0.00425704	
TAMM41		-0.004266696	
EZH1		-0.004273558	
MIB2		-0.004273967	
IMPG2		-0.0042794417	
HNRNPUL1		-0.004308001	
RHOV		-0.004309375	
PPTC7		-0.0043283366	
PRRT1		-0.0043293536	
NFIA		-0.004359096	
SNX17		-0.0043720943	
ALDH7A1		-0.0043732175	
DPP9		-0.004375164	
TNIP1		-0.00438214	
TMEM14C		-0.0043824436	
DCXR		-0.004397631	
LINC01091		-0.004409459	
P2RY11		-0.0044094753	
TRIM56		-0.0044196397	
QRICH1		-0.0044292477	
AP1B1		-0.00443197	
DNM1L		-0.0044320496	
APOF		-0.0044322633	
TRIR		-0.004438356	
OR7E5P		-0.004474258	
MAP3K10		-0.0044758082	
PARP12		-0.0045043956	
HMGXB4		-0.004507126	
MRPL23		-0.0045086653	
SERPINC1		-0.0045120795	
TAS2R60		-0.0045148707	
CABYR		-0.004533975	
TRMO		-0.0045528547	
CBWD5		-0.004586229	
OGFOD3		-0.0046070227	
ZNF512		-0.0046290727	
MAP1S		-0.0046415883	
ZNF611		-0.004656982	
NUDCD3		-0.0046796766	
DDX20		-0.0047156713	
CCDC86		-0.0047181416	
RFPL2		-0.004743754	
C17orf80		-0.004745045	
ARL14EP		-0.0047499626	
ACLY		-0.0048298105	
SQLE		-0.004837679	
RTP3		-0.004863951	
ATP7A		-0.004867287	
PGP		-0.0048915767	
ANKRD34C		-0.004921478	
TAS2R43		-0.0049266154	
ABHD2		-0.004927974	
PNPLA1		-0.0049467348	
FAIM		-0.0049654786	
SLCO1B3		-0.0049655004	
NKPD1		-0.0049725687	
PRKAG2		-0.004984717	
SLC25A26		-0.0050051594	
TEX26		-0.005018709	
IZUMO2		-0.005028251	
MSL2		-0.0050506946	
MRPL14		-0.0050717965	
EML4		-0.0050744275	
SLC30A7		-0.005077684	
CCDC59		-0.0050876644	
PROX2		-0.005089512	
USP17L2		-0.005113848	
ATP11AUN		-0.005114306	
XPC		-0.0051274295	
SIRPD		-0.0051311306	
HOXC12		-0.0051353476	
TEX35		-0.005147944	
MIB1		-0.005151773	
FAM229B		-0.0051588435	
LGI1		-0.0051692836	
UBE2L3		-0.0051927366	
ADAM15		-0.00520818	
OXR1		-0.0052110734	
ZNF703		-0.0052250307	
SPINK5		-0.005242886	
ALDH3A1		-0.0052499864	
DUSP11		-0.0052614333	
CKLF		-0.0052676983	
TCTN1		-0.0052926205	
MOSPD1		-0.0052942825	
EPC1		-0.005298674	
B3GLCT		-0.0053120726	
SNX9		-0.0053141825	
ZNF880		-0.005330781	
F11		-0.005334554	
ADNP2		-0.005345529	
MT1IP		-0.0053470717	
DPM3		-0.0053489245	
HERPUD2		-0.005351586	
CRTC2		-0.0053680674	
COPS5		-0.0053779134	
SSH1		-0.005388608	
POLR3GL		-0.0053908844	
HIBADH		-0.0054106596	
MBLAC1		-0.005424275	
IQSEC3		-0.005442799	
UBA5		-0.0054578353	
SARS		-0.005480053	
MTURN		-0.0054839836	
TPRN		-0.0054866113	
GCN1		-0.005490211	
TAF12		-0.005500707	
ZNF148		-0.00552097	
PAX3		-0.005524907	
MYO18A		-0.0055291844	
ANXA8L1		-0.005542299	
FH		-0.0055469596	
MRNIP		-0.005551316	
SLC4A1		-0.0055776173	
MAN1A2		-0.005592498	
FUT9		-0.005615039	
COA1		-0.005615079	
VAMP1		-0.0056444155	
CCL15		-0.0056479364	
INTS4		-0.005654241	
UBE2M		-0.005660357	
SMAP1		-0.0056686946	
NT5DC2		-0.00567054	
SPICE1		-0.0056707663	
SIX4		-0.0056811264	
IFT57		-0.0056830985	
FAM47E		-0.0056855357	
C1orf189		-0.0057036644	
TAS2R31		-0.0057074865	
NDOR1		-0.0057098074	
WBP1L		-0.0057238215	
LYG1		-0.005747485	
GUSB		-0.005748004	
MTX1		-0.005751285	
NAP1L5		-0.0057549733	
DNPH1		-0.005757373	
DNAJC25-GNG10		-0.0057788943	
YWHAG		-0.0057801814	
UBE2V1		-0.005796813	
CAPN7		-0.005807469	
CS		-0.0058225873	
CCDC198		-0.0058379252	
RAB12		-0.005844804	
EPHX4		-0.00585246	
LCMT1		-0.0058541344	
NOP2		-0.0058566635	
NSUN3		-0.0058581657	
ESRRG		-0.0058623985	
AKAP14		-0.005906154	
TBC1D19		-0.0059360955	
ZNF674		-0.0059674834	
ZNF346		-0.0059956764	
GCA		-0.006003513	
SPOCK3		-0.00600681	
BAGE		-0.006014673	
BCL2L2		-0.0060247723	
SEC24C		-0.006032736	
CALML5		-0.006044111	
METTL20		-0.00604466	
ENOPH1		-0.0060634622	
KBTBD2		-0.006065107	
ABCE1		-0.0060817017	
AVP		-0.00608397	
ZNF560		-0.0061158948	
ARMC7		-0.0061191637	
STK4		-0.0061193043	
UEVLD		-0.006130816	
LRRC47		-0.006148561	
ACTR1A		-0.006149303	
ATF2		-0.0061705676	
DOK1		-0.0061813397	
BPIFB1		-0.006212956	
WDR19		-0.0062551196	
UNC13C		-0.00627259	
PRDM5		-0.0063303597	
PYGL		-0.0063503077	
PPIF		-0.006370671	
SBNO1		-0.0063862726	
PRIMA1		-0.0063891695	
RGPD5		-0.0064282017	
KDM1A		-0.006432467	
GAB4		-0.0064383913	
SSPN		-0.006440179	
TMEM185B		-0.006446238	
TSBP1		-0.0064492645	
RRP36		-0.006457109	
DPRXP4		-0.006464001	
ZNF90		-0.0064852615	
CDK5RAP1		-0.006486195	
ZNF519		-0.0065267305	
METTL21B		-0.0065707653	
RASA1		-0.006579045	
NHLRC4		-0.0065828976	
ZNF143		-0.006588028	
PTRH2		-0.0066096913	
KCNS3		-0.00661754	
NR2F2		-0.00662452	
HIST2H2AC		-0.006651327	
EIF4E3		-0.006655197	
KRT37		-0.0066561634	
CELA3B		-0.0066669243	
LIME1		-0.0066947737	
NME1		-0.0066950475	
NDUFB9		-0.0067078886	
PHLDA2		-0.0067082443	
ERAS		-0.006711945	
TPD52L1		-0.006715999	
TIMM29		-0.0067160116	
SLC26A7		-0.006719436	
HOXC9		-0.0067424346	
TPGS2		-0.0067601544	
PDCD6		-0.0067743137	
SAP130		-0.0067793033	
CST1		-0.0067833224	
NUS1		-0.0067931423	
LXN		-0.0068040364	
CNPY3		-0.006805595	
HCCS		-0.006826318	
LOC145845		-0.006862418	
LY86-AS1		-0.006869422	
CCL17		-0.006873791	
NOSTRIN		-0.00688922	
SLC9A9		-0.006895856	
MAGOH		-0.006905353	
SLC6A17		-0.006910695	
ZNF830		-0.0069380403	
KREMEN1		-0.0069380994	
ZFAND2A		-0.006942351	
OR5P2		-0.0069459933	
IL1RAP		-0.006955152	
CNTN5		-0.0069597303	
C11orf54		-0.0069617694	
ALDH3B1		-0.0070095803	
SOCS6		-0.0070268027	
RAB8A		-0.0070661977	
ADIG		-0.0070708413	
SCLT1		-0.007080712	
MVD		-0.0070875804	
KRTAP5-6		-0.0070948447	
FAM222B		-0.007101167	
LONP1		-0.0071127303	
CFAP100		-0.007117479	
NAT1		-0.007137143	
COG8		-0.007137683	
EIF2B2		-0.0071389424	
CASP2		-0.0071494747	
USP38		-0.0071510905	
AGBL1		-0.0071651605	
HSDL1		-0.007170906	
CAPZA3		-0.0071734833	
EIF4E2		-0.0071871295	
ZNF233		-0.007191437	
FGFR1OP2		-0.0072002513	
MAGEA1		-0.0072025615	
SOCS5		-0.007245482	
SMG7		-0.0072743115	
PTBP2		-0.007288461	
PPP4R1L		-0.007293285	
MTF1		-0.007293908	
FABP7		-0.007304698	
ZNF99		-0.007312718	
ASL		-0.0073179766	
GTF2H2B		-0.007360207	
SCGB3A2		-0.0073713367	
SP3		-0.0073779826	
APPL2		-0.007378997	
CEACAM8		-0.007380758	
LINC00661		-0.0073851817	
TRIM39		-0.007399116	
RPS4Y2		-0.0074072117	
KBTBD13		-0.007410122	
CCNK		-0.007412407	
SLC24A5		-0.0074140164	
AP1S3		-0.0074907895	
AGPAT1		-0.007498039	
LHB		-0.0075426702	
MID2		-0.0075583803	
PCDHGC4		-0.007561903	
AFTPH		-0.0075742328	
C17orf49		-0.007615413	
OR52N2		-0.007629615	
APOL5		-0.00763712	
ZSCAN21		-0.0076690153	
GNPAT		-0.007672868	
SRP68		-0.007686799	
UBE2MP1		-0.00769249	
MIR1-1HG		-0.007700433	
CZIB		-0.007702024	
TIGD5		-0.0077353753	
CDC20B		-0.0077547957	
PRINS		-0.007756304	
TUBA3D		-0.007785074	
CIB4		-0.0077941893	
SLC25A20		-0.007816945	
AMN		-0.007828906	
CEP85L		-0.007831117	
XIRP2		-0.007840361	
MYCBP		-0.00786565	
WRAP73		-0.007897049	
SLC35G3		-0.007903574	
ASMT		-0.007904106	
RAD21L1		-0.007924015	
ERBB4		-0.007955687	
TAF5L		-0.0079983445	
MRPS18B		-0.0080012	
HCFC1R1		-0.008004363	
WDR47		-0.008011127	
PAPD5		-0.008028891	
C17orf50		-0.008030648	
NAT14		-0.008061818	
UBIAD1		-0.008076417	
APOD		-0.008094449	
OR2T8		-0.008103602	
LINC02685		-0.008113667	
DAPP1		-0.008126382	
DUSP10		-0.0081316745	
TFPI		-0.008154556	
UBP1		-0.008174079	
SRSF10		-0.0081997	
CEP83		-0.008206739	
PUS7		-0.00820846	
SLC25A46		-0.008241561	
ZNF687		-0.008283785	
CCDC92		-0.008311323	
FBXL3		-0.008313771	
TRNAU1AP		-0.008321342	
FAM114A2		-0.008340364	
DOC2B		-0.008352856	
MUS81		-0.00835738	
CSDE1		-0.008360553	
INTS2		-0.008364922	
PSMC2		-0.008382042	
SYNC		-0.00840467	
DCP1A		-0.008425078	
CCDC157		-0.008426327	
ZNF22		-0.008429049	
SERTAD3		-0.008434267	
ZNF329		-0.008447898	
HMGB3P1		-0.008464605	
MTCH2		-0.008465455	
ISOC2		-0.008465511	
SPATA31A3		-0.008473661	
CASP14		-0.008475026	
DAXX		-0.008500139	
TMF1		-0.008515038	
DMBT1		-0.008541397	
TMEM212		-0.008555242	
TM9SF2		-0.008570852	
ZNF250		-0.008585016	
NOSIP		-0.008590271	
TRIM59		-0.008596998	
PHF6		-0.008601478	
PTS		-0.00861408	
PI4K2B		-0.008671636	
CDC23		-0.008678941	
TAAR1		-0.008682471	
USP46		-0.008701266	
F11R		-0.00871284	
ZNF426		-0.008733773	
ZNF70		-0.008746156	
FAR2P1		-0.0087490985	
RPS6KA3		-0.008789114	
MYCBP2		-0.008818342	
MTG2		-0.008836212	
FUS		-0.008858565	
ABLIM3		-0.008866516	
PCDHB18P		-0.008874808	
FAM109B		-0.008911501	
AKR7L		-0.0089138085	
EXOC5		-0.008915545	
FSTL5		-0.008935751	
ZNF280A		-0.008955694	
SAP30BP		-0.008991156	
AATK		-0.009003216	
NGDN		-0.009024154	
INTS1		-0.009038297	
CYP2A7		-0.009049765	
PSTPIP1		-0.009102423	
TRIM34		-0.009109083	
ZNF789		-0.0091198655	
SNX16		-0.009151361	
BCKDK		-0.009156215	
NOVA1		-0.009160916	
ZNF423		-0.009161036	
MRPL30		-0.009163287	
BRI3		-0.0091745425	
APOA1BP		-0.009193927	
AKIP1		-0.009217591	
HSPBP1		-0.009223279	
ITPKC		-0.009242099	
ABCB10		-0.009253048	
CENPBD1		-0.00926758	
KIAA2013		-0.00928705	
LINC01600		-0.009309972	
FAM105A		-0.0093138125	
MAGEB1		-0.009329762	
AURKAIP1		-0.00934893	
STAMBP		-0.009350391	
STAT2		-0.009352859	
AMELY		-0.009387899	
TRIM50		-0.009397048	
CBARP		-0.009410836	
NUDT17		-0.009434069	
UBE2Q2		-0.009478682	
ARFRP1		-0.009483994	
C1GALT1C1		-0.009484697	
SLC27A5		-0.0094939815	
RNASEH2C		-0.009519354	
FERMT1		-0.009525102	
RAB5IF		-0.009531674	
AHCY		-0.00955133	
MRPL47		-0.009554688	
BAG5		-0.009558545	
COG5		-0.009564848	
TACC2		-0.009575422	
ARHGDIA		-0.009592676	
SPATA31E1		-0.009602538	
XRRA1		-0.009606366	
ELFN2		-0.009618707	
ROBO3		-0.009661087	
HGH1		-0.009675418	
ACOT2		-0.00968374	
FCF1		-0.009703259	
GNPTAB		-0.009707002	
CRX		-0.009791895	
AQP7P3		-0.009795106	
TMED9		-0.009803736	
MANEAL		-0.009805734	
HAL		-0.009819075	
STAT5B		-0.009825797	
PWP2		-0.009830511	
ARHGEF6		-0.009830755	
DNAAF8		-0.009869113	
CYCS		-0.0098740775	
PRKAB2		-0.009915893	
SYN3		-0.009939392	
KAZN		-0.009949051	
PPP2CB		-0.009950639	
ABCF2		-0.009956492	
TTC25		-0.009975688	
HIPK1		-0.010004785	
MC5R		-0.0100062685	
TPD52		-0.0100063905	
TLE6		-0.010024516	
GMFB		-0.010045853	
CHUK		-0.010058758	
RRS1		-0.010065715	
LINC00486		-0.010072183	
FBL		-0.01008232	
CFD		-0.01009189	
ZNF525		-0.010116511	
TCF15		-0.010129897	
GOLGA5		-0.0101519395	
GABRB3		-0.010169075	
CFAP58		-0.0101874545	
IGSF8		-0.010203113	
ALG6		-0.010208542	
SLC25A51P4		-0.010210486	
GSTT2		-0.0102123935	
FUT11		-0.010213314	
SCN8A		-0.010213838	
BAGE2		-0.010232624	
AFM		-0.01025456	
TSEN2		-0.010299295	
CDC14A		-0.0103018265	
LRRC46		-0.0103025595	
ZAN		-0.010315461	
CYP7A1		-0.010321614	
RPL35		-0.010334383	
ADGRL3		-0.010368743	
KIR3DL3		-0.010376318	
ZNF829		-0.010395302	
C15orf61		-0.010402721	
COPZ1		-0.010429073	
LARS2		-0.010431798	
TSPEAR		-0.010434218	
KXD1		-0.010439769	
UOX		-0.010444517	
KNG1		-0.010450032	
KHDC3L		-0.01045093	
ZFYVE19		-0.010459805	
AGPAT5		-0.010489317	
HAP1		-0.010491221	
LINC01126		-0.010511671	
ASPA		-0.01051771	
SYNJ1		-0.01054247	
KCTD9		-0.010547109	
TMPRSS6		-0.010607417	
TFDP2		-0.01064357	
IQCJ		-0.010651711	
ZSCAN22		-0.01070538	
DHX35		-0.010716907	
SSX2		-0.0107190525	
MPV17L2		-0.010730761	
HMGB1P1		-0.010740046	
RTCB		-0.01074054	
FRK		-0.010748575	
KCTD2		-0.010807982	
GUSBP5		-0.010885017	
IPMK		-0.010896792	
MPP3		-0.010927639	
MIA		-0.010929396	
AUP1		-0.01095251	
FAM205A		-0.010967172	
SLC2A4RG		-0.010969493	
CENPB		-0.010970524	
CHD4		-0.010974848	
PPP1R2		-0.010976166	
TGS1		-0.010981612	
GSPT1		-0.010985365	
IQCF1		-0.0109939715	
CEP97		-0.011013707	
C5orf60		-0.011029979	
MACROD1		-0.011042095	
CDC5L		-0.011050986	
STX17		-0.011071802	
SLC39A3		-0.011104361	
AKAP9		-0.01112289	
HIST1H4A		-0.011126574	
ADPRHL1		-0.011126811	
CLEC14A		-0.01115932	
FLCN		-0.011164012	
SEPT8		-0.011213882	
SPANXA2		-0.0112254955	
ARL5C		-0.011237046	
SLC27A2		-0.01123791	
RASEF		-0.011248138	
KCNMB4		-0.011248335	
CEP70		-0.011289142	
GNAI2		-0.011301433	
MRPS25		-0.011309087	
CTSC		-0.01133469	
SPOPL		-0.01136242	
ABCB7		-0.011377037	
NDUFAF8		-0.011379951	
ZFYVE26		-0.011408115	
C3orf38		-0.011434295	
PDCD11		-0.011460183	
XRCC1		-0.011485417	
SLC51A		-0.011502437	
RNF19A		-0.011516997	
TMEM145		-0.011524729	
PON2		-0.011532577	
CLUAP1		-0.011644529	
CBLL1		-0.011661787	
PACSIN2		-0.011672872	
DNAAF5		-0.011674267	
TCEAL3		-0.011675043	
BPHL		-0.01168632	
NUTM2G		-0.011693263	
AP4E1		-0.011715243	
FAM170B		-0.011717396	
MTMR6		-0.011718237	
FAM234B		-0.011725212	
CCDC93		-0.011735077	
FBXO2		-0.01174777	
NPHP1		-0.011763286	
EIF2B1		-0.011778332	
ATXN1L		-0.011785639	
NEU1		-0.011798778	
GEMIN8P4		-0.011810721	
LINC01003		-0.011814708	
APOA2		-0.011830118	
PAX8-AS1		-0.011843123	
HOXA10		-0.011861623	
CECR5-AS1		-0.011861687	
EXT1		-0.011891674	
SELV		-0.011917293	
MAGEE2		-0.011921867	
LINC02897		-0.011925643	
PIR		-0.011937471	
FZD10		-0.011945374	
BCKDHA		-0.011971145	
LRIG2		-0.011999163	
SH2B2		-0.012002365	
B4GALT5		-0.012005991	
SLC25A4		-0.012006022	
ANKRD2		-0.012022444	
LINC01205		-0.012031161	
RBMXL1		-0.012068778	
RAC2		-0.012071873	
TRAF6		-0.012136834	
URB2		-0.01215204	
GABRD		-0.012152958	
TMEM190		-0.012156791	
LOC727896		-0.012157139	
SNRPD3		-0.012167113	
FAM32A		-0.012179871	
PRSS50		-0.012180405	
CHMP1A		-0.012202471	
SEC63		-0.012235549	
RAX		-0.012264223	
AKR1D1		-0.012283275	
CCSER2		-0.012297246	
KPNA1		-0.0123060895	
TASP1		-0.012366303	
LINC00964		-0.012366492	
BANF1		-0.01237467	
ACOT1		-0.012386995	
FAM228A		-0.012394897	
ZBED6CL		-0.01241396	
TSG1		-0.012423417	
ATPAF1		-0.012458983	
RHO		-0.012478807	
ADAM11		-0.012488106	
GPS2		-0.012490127	
KRT1		-0.012507091	
MDH1B		-0.012510185	
SYTL2		-0.012512593	
DISP2		-0.012570064	
TADA1		-0.01257683	
SEC11A		-0.012603869	
SLC22A2		-0.012604366	
PLXDC2		-0.012606434	
XPA		-0.0126400925	
DEFA1B		-0.012657949	
RS1		-0.012666568	
BRD9		-0.012700478	
CLLU1		-0.01270334	
CEBPA-AS1		-0.01270595	
CRTC3		-0.012723521	
RYBP		-0.012738657	
NDEL1		-0.012740663	
NHEG1		-0.0127783865	
ARHGAP1		-0.012800175	
PPRC1		-0.012890305	
HNRNPF		-0.012898677	
CSK		-0.012923605	
DEFB1		-0.012945263	
MDH2		-0.013025006	
ATP6V0E2		-0.013027108	
PTPRG		-0.013034023	
FAM73B		-0.013038815	
MTPAP		-0.013099406	
C2orf69		-0.013110965	
PAK4		-0.013122028	
PROK1		-0.013127323	
HBG1		-0.013178585	
PDZD7		-0.013179402	
OTOS		-0.013190288	
S100A9		-0.013195638	
SNRPA		-0.013197864	
MYL6		-0.013221754	
KIAA0319		-0.013295179	
PABPC1P2		-0.013297479	
AIFM2		-0.013305672	
OSR1		-0.013307737	
NELL1		-0.013313749	
RNF141		-0.01334249	
TP53I13		-0.013363613	
IPO5		-0.013395951	
TRPM2		-0.013405751	
SLC24A2		-0.013478999	
B3GALT1		-0.013481723	
PLEKHM2		-0.013502415	
FAM25BP		-0.013526779	
LLGL2		-0.013544248	
RMND5A		-0.013547723	
ZNF229		-0.01354914	
LPAR5		-0.013566235	
LMAN1		-0.013569488	
ZBTB47		-0.013573184	
TRO		-0.013585195	
ADA		-0.013654377	
UPK3A		-0.013671238	
C6orf89		-0.013673851	
CMC4		-0.013683918	
C16orf72		-0.013698922	
SUPT7L		-0.013705304	
PTER		-0.01371582	
DGCR10		-0.013729395	
NME7		-0.013741795	
ST7		-0.013756306	
DGKK		-0.013783824	
LINC01098		-0.013791445	
GPR152		-0.013806844	
ZNF677		-0.013809964	
TCTN2		-0.013820642	
