NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION		105	0.08336481	1.0159293	0.42063493	0.54254854	1.0	10455	tags=51%, list=43%, signal=90%	
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM		22	0.18185946	1.0132177	0.40695298	0.53941417	1.0	13226	tags=73%, list=55%, signal=160%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		56	0.11181464	0.9873244	0.44971538	0.57362	1.0	12014	tags=61%, list=50%, signal=120%	
KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE		103	0.083636485	0.97432446	0.48176584	0.5867464	1.0	10455	tags=51%, list=43%, signal=90%	
KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA		54	0.11105599	0.9700132	0.48897797	0.58643013	1.0	4047	tags=28%, list=17%, signal=33%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		48	0.11826336	0.9692911	0.48794064	0.5803122	1.0	6229	tags=38%, list=26%, signal=50%	
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS		22	0.16666667	0.9408258	0.52008456	0.6190845	1.0	16900	tags=86%, list=70%, signal=285%	
KEGG_STEROID_HORMONE_BIOSYNTHESIS	KEGG_STEROID_HORMONE_BIOSYNTHESIS		28	0.14805444	0.9286412	0.55510205	0.63230246	1.0	6804	tags=43%, list=28%, signal=60%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE		21	0.16786881	0.92141074	0.55125725	0.63627154	1.0	6323	tags=43%, list=26%, signal=58%	
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS		43	0.11807026	0.9183675	0.53892213	0.6338943	1.0	14056	tags=70%, list=58%, signal=166%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY		122	0.068582356	0.8982197	0.57114226	0.6592174	1.0	8082	tags=40%, list=33%, signal=60%	
KEGG_SELENOAMINO_ACID_METABOLISM	KEGG_SELENOAMINO_ACID_METABOLISM		22	0.15721245	0.88238907	0.57731956	0.67622536	1.0	9415	tags=55%, list=39%, signal=89%	
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM		37	0.11927977	0.86665183	0.6192385	0.6934821	1.0	6285	tags=38%, list=26%, signal=51%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		27	0.13728495	0.8521085	0.6204239	0.7081503	1.0	1164	tags=19%, list=5%, signal=19%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		51	0.096063286	0.82985437	0.65784115	0.73478985	1.0	10510	tags=53%, list=43%, signal=93%	
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER		52	0.09435736	0.8007709	0.7369478	0.77030313	1.0	11237	tags=56%, list=46%, signal=104%	
KEGG_RNA_DEGRADATION	KEGG_RNA_DEGRADATION		52	0.09441777	0.79043883	0.7409524	0.77765256	1.0	12168	tags=60%, list=50%, signal=119%	
KEGG_PEROXISOME	KEGG_PEROXISOME		72	0.07893659	0.78582966	0.75551105	0.77532274	1.0	6509	tags=35%, list=27%, signal=47%	
KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION		74	0.07731385	0.7825065	0.747191	0.77188855	1.0	5338	tags=30%, list=22%, signal=38%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION		40	0.10540821	0.77589035	0.7211155	0.77389216	1.0	5327	tags=33%, list=22%, signal=42%	
KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM		18	0.13346542	0.68439615	0.8636364	0.8838119	1.0	16969	tags=83%, list=70%, signal=278%	
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION		43	0.07428387	0.57693774	0.97510374	0.96860313	1.0	20190	tags=91%, list=83%, signal=541%	
KEGG_PROPANOATE_METABOLISM	KEGG_PROPANOATE_METABOLISM		29	0.08800331	0.57025194	0.9564394	0.96225584	1.0	8736	tags=45%, list=36%, signal=70%	
