NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION		29	-0.21524304	-1.3767484	0.11089494	0.32615715	1.0	3473	tags=38%, list=16%, signal=45%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY		141	-0.09890177	-1.3684391	0.13717695	0.32686648	1.0	4218	tags=30%, list=20%, signal=37%	
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION		100	-0.11541288	-1.3662027	0.1194332	0.31919166	1.0	4123	tags=31%, list=20%, signal=38%	
KEGG_RNA_DEGRADATION	KEGG_RNA_DEGRADATION		50	-0.16072695	-1.3621168	0.12109375	0.31426674	1.0	14358	tags=84%, list=68%, signal=262%	
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER		82	-0.12764025	-1.3531134	0.14457831	0.31526846	1.0	2725	tags=26%, list=13%, signal=29%	
KEGG_ADHERENS_JUNCTION	KEGG_ADHERENS_JUNCTION		70	-0.13789304	-1.3442893	0.14430894	0.31640804	1.0	13997	tags=80%, list=66%, signal=236%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		61	-0.14076898	-1.3121548	0.15631263	0.34835073	1.0	2923	tags=28%, list=14%, signal=32%	
KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION		61	-0.14013231	-1.2958266	0.17107943	0.36045277	1.0	3629	tags=31%, list=17%, signal=37%	
KEGG_RETINOL_METABOLISM	KEGG_RETINOL_METABOLISM		34	-0.18438624	-1.2492106	0.19421488	0.41736543	1.0	6053	tags=47%, list=29%, signal=66%	
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION		54	-0.14391008	-1.2486471	0.19526628	0.40745252	1.0	7922	tags=52%, list=38%, signal=83%	
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM		38	-0.16974844	-1.2365172	0.18076923	0.41601115	1.0	15878	tags=92%, list=75%, signal=370%	
KEGG_RNA_POLYMERASE	KEGG_RNA_POLYMERASE		28	-0.19954357	-1.2363892	0.19477911	0.4060095	1.0	10880	tags=71%, list=52%, signal=147%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER		68	-0.12961514	-1.2361026	0.20867768	0.39658597	1.0	15600	tags=87%, list=74%, signal=331%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		55	-0.14013092	-1.2287109	0.21920668	0.39784458	1.0	15100	tags=85%, list=71%, signal=299%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES		22	-0.21951814	-1.2241338	0.22924902	0.39595017	1.0	2090	tags=32%, list=10%, signal=35%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM		30	-0.18545553	-1.2151426	0.23895583	0.40020224	1.0	6651	tags=50%, list=31%, signal=73%	
KEGG_RENAL_CELL_CARCINOMA	KEGG_RENAL_CELL_CARCINOMA		66	-0.12376927	-1.1882066	0.24395162	0.43035665	1.0	14998	tags=83%, list=71%, signal=286%	
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY		81	-0.111474864	-1.1749355	0.25148514	0.44041738	1.0	9130	tags=54%, list=43%, signal=95%	
KEGG_GLIOMA	KEGG_GLIOMA		62	-0.12599823	-1.1705105	0.26546907	0.43761462	1.0	3480	tags=29%, list=16%, signal=35%	
KEGG_HOMOLOGOUS_RECOMBINATION	KEGG_HOMOLOGOUS_RECOMBINATION		26	-0.18746945	-1.1536443	0.27058825	0.45445013	1.0	12295	tags=77%, list=58%, signal=184%	
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM		26	-0.18681683	-1.1522137	0.27926078	0.44749957	1.0	7434	tags=54%, list=35%, signal=83%	
KEGG_MELANOGENESIS	KEGG_MELANOGENESIS		90	-0.10454712	-1.1449476	0.2815735	0.45014465	1.0	5078	tags=34%, list=24%, signal=45%	
KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER		60	-0.12373401	-1.1396502	0.2932039	0.44951755	1.0	14998	tags=83%, list=71%, signal=287%	
KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY		84	-0.106151536	-1.1178373	0.30898875	0.4734136	1.0	14365	tags=79%, list=68%, signal=245%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		48	-0.13698836	-1.1115851	0.30134356	0.473775	1.0	13837	tags=79%, list=66%, signal=229%	
KEGG_APOPTOSIS	KEGG_APOPTOSIS		81	-0.1043466	-1.1115596	0.3195266	0.4651789	1.0	9280	tags=54%, list=44%, signal=97%	
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION		23	-0.19290659	-1.101805	0.34131736	0.4714378	1.0	9707	tags=65%, list=46%, signal=121%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM		67	-0.11437401	-1.0939403	0.33064517	0.47502014	1.0	5790	tags=39%, list=27%, signal=53%	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA		71	-0.111016266	-1.0879829	0.3467742	0.4757624	1.0	14920	tags=82%, list=71%, signal=277%	
KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA		52	-0.12802258	-1.0787035	0.3468992	0.48176643	1.0	14365	tags=81%, list=68%, signal=252%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		47	-0.13153091	-1.0588063	0.3671875	0.5036773	1.0	7566	tags=49%, list=36%, signal=76%	
KEGG_BLADDER_CANCER	KEGG_BLADDER_CANCER		42	-0.13191573	-1.0089842	0.42300195	0.57380337	1.0	7279	tags=48%, list=34%, signal=73%	
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION		77	-0.099598974	-1.00837	0.43265307	0.56564695	1.0	14365	tags=78%, list=68%, signal=243%	
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY		86	-0.09046972	-1.0051527	0.44421488	0.5622713	1.0	2519	tags=21%, list=12%, signal=24%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		77	-0.09604292	-0.99769855	0.41046277	0.56515586	1.0	3192	tags=25%, list=15%, signal=29%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		32	-0.14583728	-0.99484867	0.4448743	0.5607085	1.0	2206	tags=25%, list=10%, signal=28%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY		53	-0.11505039	-0.9771299	0.45783132	0.57891697	1.0	1961	tags=21%, list=9%, signal=23%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		48	-0.11193617	-0.9011208	0.56	0.69553214	1.0	14365	tags=79%, list=68%, signal=247%	
KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION		78	-0.077187456	-0.80384856	0.692607	0.85400844	1.0	12730	tags=68%, list=60%, signal=170%	
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION		28	-0.12848742	-0.80035233	0.72137403	0.8472522	1.0	1817	tags=21%, list=9%, signal=23%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		88	-0.07288372	-0.7909931	0.7302231	0.8505124	1.0	9990	tags=55%, list=47%, signal=103%	
KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM		27	-0.12106335	-0.75390303	0.7640232	0.89775133	1.0	6053	tags=41%, list=29%, signal=57%	
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES		25	-0.1269444	-0.75043434	0.7742574	0.89048445	1.0	9997	tags=60%, list=47%, signal=114%	
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION		19	-0.13687454	-0.73220915	0.8313008	0.9050366	1.0	3783	tags=32%, list=18%, signal=38%	
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY		19	-0.13489945	-0.7059545	0.84294236	0.930148	1.0	12719	tags=74%, list=60%, signal=185%	
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY		231	-0.03713435	-0.6534376	0.9072581	0.98238665	1.0	3706	tags=21%, list=18%, signal=25%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE		23	-0.11293922	-0.64924574	0.912	0.97379965	1.0	16905	tags=91%, list=80%, signal=457%	
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY		45	-0.08045713	-0.6479168	0.9113082	0.9626649	1.0	1591	tags=16%, list=8%, signal=17%	
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY		60	-0.07092669	-0.6446766	0.91193736	0.9534174	1.0	14350	tags=75%, list=68%, signal=233%	
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY		50	-0.07662331	-0.6335509	0.9079498	0.95136625	1.0	3456	tags=24%, list=16%, signal=29%	
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS		22	-0.10344988	-0.5860988	0.9576923	0.9764632	1.0	8380	tags=50%, list=40%, signal=83%	
KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM		52	-0.0649604	-0.54617393	0.97125256	0.9861265	1.0	12444	tags=65%, list=59%, signal=159%	
KEGG_ETHER_LIPID_METABOLISM	KEGG_ETHER_LIPID_METABOLISM		22	-0.08787189	-0.49873614	0.98987854	0.9898928	1.0	15430	tags=82%, list=73%, signal=303%	
