NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_LYSOSOME	KEGG_LYSOSOME	Details ...	119	0.19131175	2.4492934	0.0	7.6490996E-4	0.009	9703	tags=60%, list=41%, signal=100%	
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE	Details ...	146	0.1756421	2.435168	0.0	0.001031274	0.013	13007	tags=72%, list=54%, signal=157%	
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	Details ...	22	0.42326084	2.4262116	0.0	9.7061077E-4	0.013	9441	tags=82%, list=40%, signal=135%	
KEGG_PROTEIN_EXPORT	KEGG_PROTEIN_EXPORT	Details ...	24	0.40853104	2.3583043	0.0020703934	0.0019462438	0.026	9160	tags=79%, list=38%, signal=128%	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	Details ...	74	0.23105551	2.2806137	0.001996008	0.004902761	0.065	9022	tags=61%, list=38%, signal=97%	
KEGG_DNA_REPLICATION	KEGG_DNA_REPLICATION	Details ...	36	0.31391838	2.2767384	0.0	0.0047231405	0.066	13080	tags=86%, list=55%, signal=190%	
KEGG_CITRATE_CYCLE_TCA_CYCLE	KEGG_CITRATE_CYCLE_TCA_CYCLE		29	0.35047355	2.2402828	0.0	0.0058043473	0.084	11405	tags=83%, list=48%, signal=158%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		68	0.22222573	2.1913185	0.0	0.0073148105	0.111	7000	tags=51%, list=29%, signal=73%	
KEGG_NUCLEOTIDE_EXCISION_REPAIR	KEGG_NUCLEOTIDE_EXCISION_REPAIR		44	0.27604187	2.1547222	0.003944773	0.008556369	0.134	13503	tags=84%, list=57%, signal=193%	
KEGG_RENAL_CELL_CARCINOMA	KEGG_RENAL_CELL_CARCINOMA		68	0.22052526	2.1264298	0.0	0.010086977	0.165	9148	tags=60%, list=38%, signal=97%	
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION		43	0.27352163	2.1232507	0.0	0.009845015	0.167	4587	tags=47%, list=19%, signal=57%	
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT		37	0.29526642	2.0668306	0.0019880715	0.013724941	0.236	9096	tags=68%, list=38%, signal=109%	
KEGG_PYRUVATE_METABOLISM	KEGG_PYRUVATE_METABOLISM		35	0.2934711	2.0217512	0.00407332	0.017186556	0.296	4601	tags=49%, list=19%, signal=60%	
KEGG_RNA_DEGRADATION	KEGG_RNA_DEGRADATION		50	0.23583806	1.9848104	0.0	0.021216216	0.363	16352	tags=92%, list=68%, signal=291%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		79	0.18912795	1.944481	0.008316008	0.026920144	0.45	9102	tags=57%, list=38%, signal=92%	
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER		51	0.22721045	1.9118793	0.01039501	0.032041453	0.521	9102	tags=61%, list=38%, signal=98%	
KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR		34	0.27625677	1.9097508	0.002096436	0.031653173	0.529	13080	tags=82%, list=55%, signal=182%	
KEGG_CELL_CYCLE	KEGG_CELL_CYCLE		122	0.14701112	1.8999603	0.008547009	0.03288588	0.559	16475	tags=84%, list=69%, signal=268%	
KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR		23	0.32220963	1.8746544	0.0116731515	0.03681627	0.607	13080	tags=87%, list=55%, signal=192%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER		69	0.19047602	1.8509982	0.007827789	0.040478673	0.66	9309	tags=58%, list=39%, signal=95%	
KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER		62	0.19878729	1.8219473	0.021442495	0.04682237	0.719	9132	tags=58%, list=38%, signal=94%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY		125	0.13911788	1.8126363	0.014344262	0.047680736	0.73	9687	tags=54%, list=41%, signal=91%	
KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM		52	0.21006429	1.7930026	0.01775148	0.052967075	0.781	9691	tags=62%, list=41%, signal=103%	
KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA		55	0.20116353	1.7882808	0.0100603625	0.052993152	0.786	9102	tags=58%, list=38%, signal=94%	
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION		65	0.18974034	1.7672853	0.021551725	0.057326544	0.821	8708	tags=55%, list=36%, signal=87%	
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY		236	0.09797813	1.7586231	0.027027028	0.058446437	0.837	9422	tags=49%, list=39%, signal=80%	
KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM		141	0.12278428	1.7040627	0.033398822	0.074467085	0.919	9619	tags=52%, list=40%, signal=87%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		50	0.19929935	1.6977249	0.02536998	0.075139776	0.923	9102	tags=58%, list=38%, signal=94%	
KEGG_PENTOSE_PHOSPHATE_PATHWAY	KEGG_PENTOSE_PHOSPHATE_PATHWAY		25	0.2908298	1.6963308	0.036796536	0.07383811	0.924	10257	tags=72%, list=43%, signal=126%	
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS		23	0.28283828	1.6608979	0.04040404	0.08610523	0.949	12981	tags=83%, list=54%, signal=181%	
KEGG_BUTANOATE_METABOLISM	KEGG_BUTANOATE_METABOLISM		29	0.2565002	1.6515372	0.032193158	0.088431135	0.955	4587	tags=45%, list=19%, signal=55%	
KEGG_ADHERENS_JUNCTION	KEGG_ADHERENS_JUNCTION		72	0.16521846	1.641746	0.031434186	0.0910536	0.963	5685	tags=40%, list=24%, signal=53%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		57	0.18508597	1.6280565	0.046511628	0.094759285	0.972	10255	tags=61%, list=43%, signal=107%	
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM		26	0.26602927	1.6278282	0.041322313	0.09288798	0.972	3757	tags=42%, list=16%, signal=50%	
KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM		36	0.22856887	1.6215601	0.04863813	0.09387177	0.974	3173	tags=36%, list=13%, signal=42%	
KEGG_RNA_POLYMERASE	KEGG_RNA_POLYMERASE		28	0.2579103	1.5979217	0.036324788	0.1028716	0.984	16878	tags=96%, list=71%, signal=328%	
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY		68	0.16346517	1.5769508	0.06508876	0.111657396	0.989	9102	tags=54%, list=38%, signal=88%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		53	0.18233769	1.5769124	0.040567953	0.10951014	0.989	9624	tags=58%, list=40%, signal=98%	
KEGG_LYSINE_DEGRADATION	KEGG_LYSINE_DEGRADATION		42	0.20301856	1.5739421	0.037475344	0.10875465	0.989	8807	tags=57%, list=37%, signal=90%	
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON		191	0.09427133	1.5614687	0.048582997	0.11306822	0.991	6519	tags=37%, list=27%, signal=50%	
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS		15	0.3354281	1.5613663	0.057142857	0.11106025	0.991	14285	tags=93%, list=60%, signal=232%	
KEGG_PROPANOATE_METABOLISM	KEGG_PROPANOATE_METABOLISM		31	0.23835185	1.5575804	0.04989605	0.111174665	0.993	11264	tags=71%, list=47%, signal=134%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		125	0.115700394	1.5552679	0.0583501	0.11064581	0.993	14065	tags=70%, list=59%, signal=170%	
KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM		34	0.23206574	1.548568	0.071428575	0.11211236	0.993	8514	tags=59%, list=36%, signal=91%	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA		72	0.15395884	1.5419115	0.05566219	0.11373043	0.994	14910	tags=78%, list=62%, signal=206%	
KEGG_MELANOMA	KEGG_MELANOMA		60	0.17256036	1.5198778	0.061143983	0.12385027	0.996	11413	tags=65%, list=48%, signal=124%	
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY		50	0.17751625	1.4965857	0.075581394	0.13443813	0.999	16309	tags=86%, list=68%, signal=271%	
KEGG_P53_SIGNALING_PATHWAY	KEGG_P53_SIGNALING_PATHWAY		67	0.15871225	1.4915937	0.075664625	0.1351807	0.999	10122	tags=58%, list=42%, signal=101%	
KEGG_ONE_CARBON_POOL_BY_FOLATE	KEGG_ONE_CARBON_POOL_BY_FOLATE		17	0.30023465	1.4775997	0.07554672	0.14097388	0.999	8288	tags=65%, list=35%, signal=99%	
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION		105	0.12438024	1.4635825	0.07068607	0.14663264	0.999	4093	tags=30%, list=17%, signal=35%	
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION		79	0.13802713	1.4582839	0.09185804	0.14738582	0.999	16063	tags=81%, list=67%, signal=247%	
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER		52	0.17301562	1.4442565	0.08086785	0.15360004	0.999	9196	tags=56%, list=39%, signal=90%	
KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM		19	0.27916175	1.4243295	0.092337914	0.16508316	0.999	10936	tags=74%, list=46%, signal=136%	
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY		97	0.122690715	1.4208295	0.08982036	0.16497736	0.999	10131	tags=55%, list=42%, signal=95%	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		100	0.12025854	1.4091532	0.0867052	0.17050594	0.999	9320	tags=51%, list=39%, signal=83%	
KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS		103	0.11557941	1.3989013	0.12252964	0.1759073	0.999	17425	tags=84%, list=73%, signal=311%	
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY		72	0.13739169	1.3810147	0.119760476	0.18653367	0.999	9665	tags=54%, list=40%, signal=91%	
KEGG_GLYCEROLIPID_METABOLISM	KEGG_GLYCEROLIPID_METABOLISM		43	0.1790333	1.349154	0.12727273	0.20951562	1.0	3507	tags=33%, list=15%, signal=38%	
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY		19	0.25693458	1.3453879	0.14516129	0.20968121	1.0	17752	tags=100%, list=74%, signal=389%	
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER		85	0.12256303	1.3344421	0.13980582	0.21512473	1.0	6355	tags=39%, list=27%, signal=53%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE		22	0.23466533	1.3330374	0.14314929	0.21358941	1.0	5256	tags=45%, list=22%, signal=58%	
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION		55	0.15173005	1.3255484	0.13963039	0.21715099	1.0	5503	tags=38%, list=23%, signal=49%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		55	0.15106624	1.3212967	0.14340344	0.21797252	1.0	13770	tags=73%, list=58%, signal=171%	
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS		22	0.23000427	1.3080271	0.12451362	0.22681111	1.0	12967	tags=77%, list=54%, signal=169%	
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY		45	0.16029549	1.2761284	0.16342412	0.25229362	1.0	9447	tags=56%, list=40%, signal=92%	
KEGG_PEROXISOME	KEGG_PEROXISOME		74	0.1275291	1.2754254	0.19642857	0.24984927	1.0	14392	tags=73%, list=60%, signal=183%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		32	0.19136873	1.2704101	0.17408124	0.25138757	1.0	9616	tags=59%, list=40%, signal=99%	
KEGG_ASTHMA	KEGG_ASTHMA		16	0.26582858	1.2685049	0.18650794	0.24978822	1.0	1118	tags=31%, list=5%, signal=33%	
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION		19	0.24245681	1.2667851	0.16988418	0.2484579	1.0	11812	tags=74%, list=49%, signal=146%	
KEGG_BASAL_TRANSCRIPTION_FACTORS	KEGG_BASAL_TRANSCRIPTION_FACTORS		30	0.19399156	1.2576776	0.20440882	0.25347942	1.0	17664	tags=93%, list=74%, signal=358%	
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER		301	0.06359666	1.2521061	0.19921105	0.25602055	1.0	6355	tags=33%, list=27%, signal=44%	
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY		66	0.13440508	1.2510395	0.18813907	0.25387955	1.0	9102	tags=52%, list=38%, signal=83%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		50	0.14614642	1.2368462	0.18604651	0.26478997	1.0	7025	tags=44%, list=29%, signal=62%	
KEGG_HOMOLOGOUS_RECOMBINATION	KEGG_HOMOLOGOUS_RECOMBINATION		26	0.20605835	1.2360013	0.1959596	0.26251212	1.0	18049	tags=96%, list=76%, signal=393%	
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM		39	0.16676885	1.2241518	0.21242484	0.27225834	1.0	12558	tags=69%, list=53%, signal=146%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		91	0.10575205	1.1764866	0.24297188	0.31795093	1.0	9294	tags=49%, list=39%, signal=81%	
KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM		21	0.20785443	1.1282855	0.2840909	0.37038067	1.0	16649	tags=90%, list=70%, signal=298%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		57	0.12679909	1.1157901	0.30416667	0.38195002	1.0	13320	tags=68%, list=56%, signal=154%	
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY		140	0.079016626	1.1044592	0.30897704	0.39167753	1.0	8871	tags=45%, list=37%, signal=71%	
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS		16	0.22251141	1.075767	0.3625731	0.4234576	1.0	9616	tags=63%, list=40%, signal=105%	
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES		27	0.16927005	1.0521841	0.38022813	0.45078668	1.0	9230	tags=56%, list=39%, signal=90%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		61	0.11028758	1.0255843	0.39921722	0.48340583	1.0	7552	tags=43%, list=32%, signal=62%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION		35	0.14252172	0.99556017	0.44834307	0.5217156	1.0	4789	tags=34%, list=20%, signal=43%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		31	0.15262064	0.995352	0.4593496	0.51666707	1.0	14850	tags=77%, list=62%, signal=204%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION		25	0.16097233	0.9552787	0.5229885	0.5706406	1.0	2846	tags=28%, list=12%, signal=32%	
KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM		19	0.18036228	0.95154077	0.49281314	0.5709424	1.0	1980	tags=26%, list=8%, signal=29%	
KEGG_ETHER_LIPID_METABOLISM	KEGG_ETHER_LIPID_METABOLISM		25	0.15770324	0.94103575	0.517094	0.5808577	1.0	12478	tags=68%, list=52%, signal=142%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		34	0.1349	0.940043	0.5041152	0.5768876	1.0	7319	tags=44%, list=31%, signal=64%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION		57	0.10419705	0.929093	0.5372849	0.58836347	1.0	7154	tags=40%, list=30%, signal=57%	
KEGG_GLIOMA	KEGG_GLIOMA		65	0.09606664	0.90932643	0.5557895	0.6118809	1.0	9102	tags=48%, list=38%, signal=77%	
KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION		80	0.08456471	0.8860853	0.582	0.641881	1.0	15004	tags=71%, list=63%, signal=191%	
KEGG_MELANOGENESIS	KEGG_MELANOGENESIS		94	0.07759102	0.8682163	0.6082474	0.66255057	1.0	6030	tags=33%, list=25%, signal=44%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM		30	0.12984003	0.85459	0.63178295	0.6773609	1.0	3271	tags=27%, list=14%, signal=31%	
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM		23	0.14515895	0.8328347	0.66317993	0.7050259	1.0	6920	tags=43%, list=29%, signal=61%	
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS		49	0.09107131	0.7469472	0.78346455	0.8225229	1.0	9527	tags=49%, list=40%, signal=81%	
KEGG_SELENOAMINO_ACID_METABOLISM	KEGG_SELENOAMINO_ACID_METABOLISM		24	0.128358	0.7438947	0.78346455	0.81893104	1.0	14850	tags=75%, list=62%, signal=198%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		26	0.12077204	0.7394191	0.77	0.8173366	1.0	9060	tags=50%, list=38%, signal=80%	
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY		54	0.079592876	0.697484	0.8373494	0.86383295	1.0	3410	tags=22%, list=14%, signal=26%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		82	0.063528575	0.68384796	0.8742857	0.8717917	1.0	4895	tags=27%, list=20%, signal=34%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES		15	0.13061032	0.61008614	0.9236948	0.9348345	1.0	14397	tags=73%, list=60%, signal=184%	
